product_id,image_path,category,split
9101,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7300_GROCER_train.jpeg,GROCERY,train
9102,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8469_GROCER_train.jpeg,GROCERY,train
9103,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7584_GROCER_train.jpeg,GROCERY,train
9104,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6849_GROCER_train.jpeg,GROCERY,train
9105,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5150_GROCER_train.jpeg,GROCERY,train
9106,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7565_GROCER_train.jpeg,GROCERY,train
9107,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6857_GROCER_train.jpeg,GROCERY,train
9108,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8032_GROCER_train.jpeg,GROCERY,train
9109,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7893_GROCER_train.jpeg,GROCERY,train
9110,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5968_GROCER_train.jpeg,GROCERY,train
9111,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5315_GROCER_train.jpeg,GROCERY,train
9112,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7907_GROCER_train.jpeg,GROCERY,train
9113,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7598_GROCER_train.jpeg,GROCERY,train
9114,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5666_GROCER_train.jpeg,GROCERY,train
9115,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6238_GROCER_train.jpeg,GROCERY,train
9116,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6349_GROCER_train.jpeg,GROCERY,train
9117,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7319_GROCER_train.jpeg,GROCERY,train
9118,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/4884_GROCER_train.jpeg,GROCERY,train
9119,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7112_GROCER_train.jpeg,GROCERY,train
9120,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6456_GROCER_train.jpeg,GROCERY,train
9121,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5927_GROCER_train.jpeg,GROCERY,train
9122,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7551_GROCER_train.jpeg,GROCERY,train
9123,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7716_GROCER_train.jpeg,GROCERY,train
9124,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6870_GROCER_train.jpeg,GROCERY,train
9125,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7847_GROCER_train.jpeg,GROCERY,train
9126,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7561_GROCER_train.jpeg,GROCERY,train
9127,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7574_GROCER_train.jpeg,GROCERY,train
9128,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7973_GROCER_train.jpeg,GROCERY,train
9129,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5252_GROCER_train.jpeg,GROCERY,train
9130,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6646_GROCER_train.jpeg,GROCERY,train
9131,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6422_GROCER_train.jpeg,GROCERY,train
9132,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5659_GROCER_train.jpeg,GROCERY,train
9133,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5119_GROCER_train.jpeg,GROCERY,train
9134,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5320_GROCER_train.jpeg,GROCERY,train
9135,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5554_GROCER_train.jpeg,GROCERY,train
9136,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6801_GROCER_train.jpeg,GROCERY,train
9137,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5416_GROCER_train.jpeg,GROCERY,train
9138,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7654_GROCER_train.jpeg,GROCERY,train
9139,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6188_GROCER_train.jpeg,GROCERY,train
9140,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8524_GROCER_train.jpeg,GROCERY,train
9141,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8340_GROCER_train.jpeg,GROCERY,train
9142,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6968_GROCER_train.jpeg,GROCERY,train
9143,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7506_GROCER_train.jpeg,GROCERY,train
9144,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7387_GROCER_train.jpeg,GROCERY,train
9145,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6688_GROCER_train.jpeg,GROCERY,train
9146,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6944_GROCER_train.jpeg,GROCERY,train
9147,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6061_GROCER_train.jpeg,GROCERY,train
9148,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5341_GROCER_train.jpeg,GROCERY,train
9149,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6347_GROCER_train.jpeg,GROCERY,train
9150,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5467_GROCER_train.jpeg,GROCERY,train
9151,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7365_GROCER_train.jpeg,GROCERY,train
9152,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6770_GROCER_train.jpeg,GROCERY,train
9153,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8136_GROCER_train.jpeg,GROCERY,train
9154,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6242_GROCER_train.jpeg,GROCERY,train
9155,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8191_GROCER_train.jpeg,GROCERY,train
9156,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7330_GROCER_train.jpeg,GROCERY,train
9157,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7827_GROCER_train.jpeg,GROCERY,train
9158,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8007_GROCER_train.jpeg,GROCERY,train
9159,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5689_GROCER_train.jpeg,GROCERY,train
9160,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8159_GROCER_train.jpeg,GROCERY,train
9161,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7303_GROCER_train.jpeg,GROCERY,train
9162,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/4952_GROCER_train.jpeg,GROCERY,train
9163,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5524_GROCER_train.jpeg,GROCERY,train
9164,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/4731_GROCER_train.jpeg,GROCERY,train
9165,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5700_GROCER_train.jpeg,GROCERY,train
9166,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6151_GROCER_train.jpeg,GROCERY,train
9167,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6297_GROCER_train.jpeg,GROCERY,train
9168,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8291_GROCER_train.jpeg,GROCERY,train
9169,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8185_GROCER_train.jpeg,GROCERY,train
9170,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6267_GROCER_train.jpeg,GROCERY,train
9171,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6310_GROCER_train.jpeg,GROCERY,train
9172,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6409_GROCER_train.jpeg,GROCERY,train
9173,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8139_GROCER_train.jpeg,GROCERY,train
9174,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7933_GROCER_train.jpeg,GROCERY,train
9175,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5866_GROCER_train.jpeg,GROCERY,train
9176,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5016_GROCER_train.jpeg,GROCERY,train
9177,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6930_GROCER_train.jpeg,GROCERY,train
9178,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6594_GROCER_train.jpeg,GROCERY,train
9179,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5845_GROCER_train.jpeg,GROCERY,train
9180,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7723_GROCER_train.jpeg,GROCERY,train
9181,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7836_GROCER_train.jpeg,GROCERY,train
9182,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6361_GROCER_train.jpeg,GROCERY,train
9183,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6992_GROCER_train.jpeg,GROCERY,train
9184,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8025_GROCER_train.jpeg,GROCERY,train
9185,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6822_GROCER_train.jpeg,GROCERY,train
9186,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7708_GROCER_train.jpeg,GROCERY,train
9187,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6183_GROCER_train.jpeg,GROCERY,train
9188,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7281_GROCER_train.jpeg,GROCERY,train
9189,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5046_GROCER_train.jpeg,GROCERY,train
9190,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6980_GROCER_train.jpeg,GROCERY,train
9191,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7363_GROCER_train.jpeg,GROCERY,train
9192,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6621_GROCER_train.jpeg,GROCERY,train
9193,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8380_GROCER_train.jpeg,GROCERY,train
9194,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8064_GROCER_train.jpeg,GROCERY,train
9195,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7752_GROCER_train.jpeg,GROCERY,train
9196,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8150_GROCER_train.jpeg,GROCERY,train
9197,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5760_GROCER_train.jpeg,GROCERY,train
9198,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5101_GROCER_train.jpeg,GROCERY,train
9199,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7411_GROCER_train.jpeg,GROCERY,train
9200,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7244_GROCER_train.jpeg,GROCERY,train
9201,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8209_GROCER_train.jpeg,GROCERY,train
9202,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/4964_GROCER_train.jpeg,GROCERY,train
9203,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6880_GROCER_train.jpeg,GROCERY,train
9204,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8111_GROCER_train.jpeg,GROCERY,train
9205,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7671_GROCER_train.jpeg,GROCERY,train
9206,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6863_GROCER_train.jpeg,GROCERY,train
9207,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8151_GROCER_train.jpeg,GROCERY,train
9208,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5458_GROCER_train.jpeg,GROCERY,train
9209,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8608_GROCER_train.jpeg,GROCERY,train
9210,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/4858_GROCER_train.jpeg,GROCERY,train
9211,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6694_GROCER_train.jpeg,GROCERY,train
9212,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7464_GROCER_train.jpeg,GROCERY,train
9213,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6403_GROCER_train.jpeg,GROCERY,train
9214,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6707_GROCER_train.jpeg,GROCERY,train
9215,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7216_GROCER_train.jpeg,GROCERY,train
9216,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6322_GROCER_train.jpeg,GROCERY,train
9217,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8102_GROCER_train.jpeg,GROCERY,train
9218,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7914_GROCER_train.jpeg,GROCERY,train
9219,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/6438_GROCER_train.jpeg,GROCERY,train
9220,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7985_GROCER_train.jpeg,GROCERY,train
9221,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8421_GROCER_train.jpeg,GROCERY,train
9222,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/7863_GROCER_train.jpeg,GROCERY,train
9223,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5332_GROCER_train.jpeg,GROCERY,train
9224,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5701_GROCER_train.jpeg,GROCERY,train
9225,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5242_GROCER_train.jpeg,GROCERY,train
9226,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/4779_GROCER_train.jpeg,GROCERY,train
9227,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5985_GROCER_train.jpeg,GROCERY,train
9228,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/8237_GROCER_train.jpeg,GROCERY,train
9229,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5541_GROCER_train.jpeg,GROCERY,train
9230,https://huggingface.co/datasets/Gantumur/ecommerce-images/resolve/main/ecommerce-product-images-18k.zip!data/ECOMMERCE_PRODUCT_IMAGES/train/GROCERY/5184_GROCER_train.jpeg,GROCERY,train
